y,c,n,r,w
0.9066993244269131,0.7620775727425556,0.30024437663085957,0.031443747662623096,2.02331927918426
0.9717994929586454,0.7638960203500679,0.33054198939854557,0.03398630746025145,1.969805501287596
1.005552153621172,0.7642307987457461,0.35131165473952475,0.035241799777578846,1.917722096714031
0.9415808850864053,0.7620831749917952,0.31481418284710694,0.03302592177071742,2.0039075180842247
0.911881458902899,0.7586271198449361,0.3035379234768976,0.032185819318361106,2.012801854178216
0.9253395505346909,0.7579571040786999,0.30883826937183545,0.03293263058393942,2.0074506934153122
0.9308733185108823,0.7570397481657837,0.31096411111433825,0.033354954695790404,2.005649033057367
0.8930367419251621,0.7509411986145307,0.30467419384552774,0.03219494545402626,1.963860319330474
0.8795979493584787,0.7479369917426395,0.299877547504838,0.03201431781693284,1.9652558748166604
0.856412481354744,0.7442903939490987,0.28987573560605673,0.03150864887023929,1.9794937563481103
0.8983717458811644,0.7447561146093172,0.3083783494190325,0.03343724522227156,1.9518603171336792
0.9002368757100836,0.742711459505447,0.31230149338686214,0.03375434657419825,1.9313412980857059
0.9214874557364041,0.7416393094433319,0.3271208105766553,0.034772669888485624,1.8873608669292596
0.9251785879292618,0.7416090402974697,0.3263347861693038,0.03506701271734175,1.8994850344416756
1.0036984080166014,0.7469606514603144,0.3580896730420709,0.03815935799427627,1.877949350571611
0.9849966526212219,0.7482755448848523,0.34156480152854135,0.03729900865727776,1.932119586525646
1.0171845624337053,0.7522009845496943,0.34917479428364967,0.038431234864652095,1.9517746261210187
1.0740532297345833,0.7589476458720154,0.3638909895128987,0.04035764948566569,1.9775535310752126
1.1150624382399177,0.7618416975578469,0.39053895797104443,0.041419187474031206,1.9129826001361814
0.9965523105475466,0.7585040001394737,0.3315716585968422,0.036539423672569786,2.013697526355681
1.0111063636443829,0.7592051983827084,0.340187076034998,0.037008322277214345,1.9913645734910694
0.9937145200911766,0.7591215485298939,0.3305076399380331,0.036278005763388965,2.0144310260202913
1.071993360448043,0.7640014970127922,0.3657620009510249,0.03905893855793584,1.9636630738537086
0.9919082417476469,0.7602771007189439,0.33251311532692496,0.035852992405182284,1.9986419080847768
0.9410038389002285,0.7582645617943238,0.3054912113998754,0.034036839776558483,2.0638003974354016
0.9402855600814732,0.7563346518377694,0.30910241218193457,0.03417104640480702,2.0381303614310906
0.9050431107472093,0.7533054396349037,0.29330284373358817,0.033066816038071385,2.0674175800552526
0.9865350248825248,0.7559955560033963,0.3329644166279213,0.03628115851275641,1.9851237217646716
1.010381827241737,0.7572813865998854,0.34519507656459536,0.037117283490047316,1.9610742075599477
0.9399120013709737,0.7534494728832986,0.31379469387291525,0.034455099957187006,2.0068549591078115
0.8991571092054355,0.7505116676785637,0.29387915780161616,0.03312866615348287,2.04994430541787
0.8889982131820177,0.7472664299191165,0.29341309142349525,0.0330257209278218,2.030006693201699
0.9091834898877186,0.7465918384938566,0.3034235667512924,0.03406403183667942,2.007602698736431
0.9580090726260129,0.7486184910044481,0.32470065236280876,0.03609894400051339,1.9767872694215862
0.9581663434851391,0.7490064992117996,0.32221888055397685,0.036147670248538405,1.9923411048726554
0.9647280591107456,0.7499406778339173,0.3219854227964531,0.03643610787079633,2.0074403415388784
1.0079128011650496,0.7524797458449737,0.34172142840302044,0.03805893991707497,1.9761700182313904
1.007555251685902,0.7525330603034652,0.3448957864185933,0.03787986429763758,1.9572876739374112
1.0143097792723985,0.7537477557978884,0.3477872372269866,0.03797706332488874,1.9540281194863183
1.0004779377593298,0.7540829270200463,0.33994780634394794,0.037298769391143446,1.9718276706533309
1.052177044800576,0.7567527029836916,0.3685812143416388,0.03908176697547708,1.9126277258042115
1.0876381957598045,0.7610709204736061,0.3817275003107986,0.04005908766291683,1.9090021865323283
1.0237710544452385,0.76024253556436,0.34812865882938493,0.03731640248308467,1.9703197225921842
1.009923306130214,0.7606634109668589,0.33963543701707405,0.03667259843650724,1.9922728336775732
1.030264070249988,0.763236194853518,0.3446366785832053,0.03731808443849765,2.00290635793493
1.0351649714569549,0.7615527575533427,0.3602411179411253,0.037310308010714235,1.9252639252852062
0.9531256459770793,0.7582674768898096,0.3193111845294253,0.03423420561255001,1.9999084121489237
0.9586138831766767,0.7592060437512783,0.31599521038357575,0.034568228510781535,2.0325328102218725
1.0949381203649384,0.7680809564687021,0.3708216291250642,0.03954703722653278,1.9783352854589373
1.0387548786103287,0.7676320701687256,0.3417491156055506,0.03715339761767384,2.0364753721891167
1.0662490448014992,0.7699649811738551,0.3544799099927881,0.037957151186803005,2.0153063841107377
1.0789469524579811,0.771475292543063,0.3628136097304251,0.03813540510689641,1.992466399802059
1.1184149798692908,0.7760904959945455,0.37638762717028273,0.039210459769073364,1.990870768855878
1.113653966181647,0.7807008493528159,0.36081994361743386,0.03863275887577765,2.067923025193009
1.128100525775876,0.7839449087991203,0.36454493858431797,0.03874833445528513,2.07334792274882
1.034140760227748,0.7793691265474375,0.33001139384552713,0.0351817539799615,2.0995365344418095
1.014030809441514,0.7788278334433355,0.3197380353792446,0.03447030890998614,2.1248594050230327
0.952899292588308,0.7753716064804709,0.29278502447182586,0.032457744980209556,2.180579890364365
0.995473989555728,0.7753290299409686,0.3158720677185134,0.03409460159889988,2.111505574354922
0.9801447890144013,0.772278049184429,0.316641344173203,0.03363669452575687,2.0739400444758718
0.9389436635837434,0.7684658827870745,0.3016249652384445,0.03235055035422221,2.085675416663017
0.9047467205423325,0.7649541861823316,0.2869275159060185,0.03141724019143085,2.11265629245172
0.9174531741424935,0.7630557915824459,0.2950117944517991,0.03216972153669753,2.0836219392730873
0.9793826420171051,0.7637257545826863,0.3284333232557603,0.034583017760884294,1.9979199725013375
1.0129281595033983,0.7653658539717428,0.34359629951400866,0.035817164806079195,1.9751666237427783
1.0351627446646763,0.7657747046132813,0.359569755223116,0.03652648316387603,1.928856373219974
0.9632204540822976,0.7605866133625723,0.33389649202947846,0.033882680682664604,1.9328011404628083
0.9324924463046337,0.7575047527433386,0.32215283850840415,0.03292426206501614,1.9393536716779571
0.9227898625469482,0.7559098884096148,0.316707987287148,0.03279151656017963,1.952171695559488
0.8967566927011844,0.7533379834153207,0.30305192990949387,0.03210737199185607,1.9825939319083243
0.8861334177927841,0.7497170841264071,0.30291957739235775,0.032021371304951994,1.9599693714280881
0.8815513697110997,0.7476407377535355,0.3001678911701674,0.032178135926577124,1.9677126807894025
0.9290809788268413,0.7485354633330071,0.32276416304140354,0.03422553344929813,1.9285990310453158
0.9499720829404854,0.748804865836695,0.33307443392293573,0.035149949852802474,1.9109202442314042
0.9942864114051078,0.7530700913969649,0.34450252074355137,0.03687139829337728,1.9337139419733496
1.027230038488049,0.755153263154698,0.36141539067980033,0.03799388836896861,1.9042981958590959
1.017216701315833,0.7559848043800697,0.354765562269535,0.03742606642159289,1.9210804976184606
1.071650504404621,0.7605502412853187,0.3775799869136682,0.03924613775711974,1.9015972790236806
1.1019261188604366,0.7651555905659212,0.38633905199942953,0.03997097427304959,1.9109898694228549
1.083242380455146,0.7654363000805566,0.38216090767211713,0.03882905783612928,1.8991204245229547
1.025792554526078,0.7654070714551748,0.34794353247570364,0.03646295583834201,1.9752550392350585
1.0242434499167228,0.7649929881767038,0.35155221990681434,0.036291346827000644,1.9520276491694744
1.0268250363951301,0.7663611529941051,0.34953828229597383,0.036284791734903704,1.9682236704040468
1.0201637588474364,0.7676967612910516,0.3410207405254397,0.03595940949673525,2.0042964710396176
1.060633474011461,0.769855246484383,0.3621758515680142,0.03728754775189019,1.9620911550131672
1.0420720571395883,0.7723872795566861,0.34207876427876543,0.03644857550641034,2.041008623779318
0.9662889355193327,0.7671583504449069,0.31511857306875435,0.03370850860988776,2.0545066781021024
1.081950479055015,0.7734032289883571,0.36574264858253475,0.03782753587264991,1.9820091201867807
1.07734193716918,0.7742955206001627,0.36519058209646155,0.03738118584683564,1.9765493222339556
1.0294603149593928,0.7733818816859692,0.34109759706288073,0.03550683064482038,2.0221079612623356
1.064088978317294,0.7765900043069599,0.3524572365880257,0.03662649989587981,2.022764176262136
1.0483933385347675,0.7773192422829118,0.3423742132159987,0.035923206264870965,2.051620113533373
1.036126944468163,0.7749239445930292,0.34763348834636437,0.035381088337362164,1.99694006278683
1.0740488201299183,0.7774199399584985,0.3651830606552996,0.03658254302369038,1.9705479060068327
1.0521303573408858,0.7780590308588332,0.351383564931885,0.03565570917162517,2.006143510086463
0.9853025103369023,0.7752399507209466,0.3197691343688086,0.033327948206954144,2.0644659721545446
1.0443882666430016,0.779030685534341,0.3409965793862416,0.03542225271572459,2.0520412660701424
1.0174660066908625,0.7777201199904807,0.3300977815988618,0.03444581582826282,2.065150216829232
1.0139964988773664,0.7788030805432561,0.3225619476458417,0.03435608930278788,2.106192407556682
1.0869812476560068,0.7818991405293708,0.35859242522534157,0.036811806322082335,2.030932673029533
